subject,fold,opt_params,div_steep,div_pos,ecavs,eclvs,lcavs,lclvs,train_loss,test_loss
S4,0,0,10.0,0.0,0.0,0.0,0.0,0.0,1.6839005218556882,2.1743763615470564
S4,0,2,10.0000000001,0.0,0.0,1e-10,0.2956591638054385,1.8342536557681397,0.3122408881466821,0.5262703112946776
S4,0,4,2.0811464999577387,0.35985349054860577,0.0,1e-10,0.33529911685328656,1.9217420728521764,0.18861974734877215,0.4339347963679202
S4,0,6,3.4125414111447268,0.3892045498782438,0.0,1.2787599514419443,0.3360377735328047,1.90175246795306,0.18095758163439893,0.4421943735408275
S4,1,0,10.0,0.0,0.0,0.0,0.0,0.0,2.1743763615470564,1.6839005218556882
S4,1,2,10.0,1e-10,1e-10,1e-10,0.39715530957945794,1.6144005054928425,0.37723153548475635,0.5038318635247094
S4,1,4,0.5,0.3653989593997641,0.0,0.0,0.5538383044690507,2.230939330380984,0.2611926529160793,0.28030622702646424
S4,1,6,0.5,0.8199201891818514,0.39878415330234784,1.5024804919646222,1.6229603147742129,5.0,0.2123111280316514,0.44300004966377277
S4,2,0,10.0,0.0,0.0,0.0,0.0,0.0,2.0545688338884482,1.653366175428823
S4,2,2,10.0,1e-10,1e-10,1e-10,0.37683354382120027,1.6746960190356848,0.2722453124192997,0.41299122406436556
S4,2,4,0.5,0.30084454978798536,0.0,0.0,0.47598032866172685,2.1029300591067974,0.1856929366263435,0.2621745909272379
S4,2,6,0.5,0.9096522466534502,0.3608789723614198,1.6478901910417079,2.0,4.731389120531296,0.1546624263383236,0.2904877864195698
S4,3,0,10.0,0.0,0.0,0.0,0.0,0.0,1.653366175428823,2.0545688338884482
S4,3,2,10.0000000001,0.0,1e-10,1e-10,0.3397519395342641,1.625901711433185,0.2929691941929765,0.30089195858088646
S4,3,4,0.5,0.3592356305656611,0.0,1e-10,0.45666697462185457,2.2396750109438446,0.1975307479438087,0.2206109293447739
S4,3,6,0.5,0.38853099178049116,0.0,1.5161082899731106,0.48183004376537564,2.268832355256992,0.1908114820624031,0.1771660677654722
S4,4,0,10.0,0.0,0.0,0.0,0.0,0.0,1.9862466452832384,1.7537705622186208
S4,4,2,10.0000000001,0.0,0.0,0.0,0.3855461119522618,1.5416126706859097,0.5272162053674717,0.2226351311673185
S4,4,4,0.5632134938721237,0.47496068242115036,0.0,0.0,0.680075423335669,2.4448599409448324,0.1880755214509474,0.3261096684752236
S4,4,6,0.7068829093003424,0.48422934234628867,0.0,1.5140022123075119,0.6652192750278559,2.2471941119268624,0.17894482543462026,0.31300371246205927
S4,5,0,10.0,0.0,0.0,0.0,0.0,0.0,1.7537705622186208,1.9862466452832384
S4,5,2,10.0,1e-10,1e-10,1e-10,0.3577701579929024,1.7467621115328615,0.1876472833196834,0.4467978321559683
S4,5,4,2.0320804408043527,0.2843944334243857,1e-10,1e-10,0.36239947082327223,1.7974832060247181,0.16125070664739674,0.3828394903568146
S4,5,6,8.668907591670965,0.6888586943681028,0.3661465589081584,1.7626429626741142,0.04948420284618835,4.1036783175472324,0.11665627460697532,0.5942647453617178
S4,6,0,10.0,0.0,0.0,0.0,0.0,0.0,1.9201188206272168,1.9271971103770542
S4,6,2,10.0000000001,0.0,0.0,1e-10,0.3991054644722175,1.6661303001770218,0.2787953893262898,0.491290016226494
S4,6,4,0.5,0.3580568120573845,0.0,1e-10,0.5685758131001587,2.2104771261926492,0.17378440004927537,0.3141576608089449
S4,6,6,0.6710291058537253,0.46220091585203954,0.0,2.5434937544543326,0.6280478442194758,2.1175203712261466,0.133262969650215,0.37024055019245006
S4,7,0,10.0,0.0,0.0,0.0,0.0,0.0,1.9271971103770542,1.9201188206272168
S4,7,2,10.0000000001,0.0,0.0,0.0,0.33958022830780116,1.6542318818251938,0.42087540405331375,0.3314340976686681
S4,7,4,0.5,0.3803219700302976,1e-10,1e-10,0.479857863938535,2.3090857117283883,0.3066740841814245,0.24278735454727607
S4,7,6,0.5,0.7559749917923618,0.33260526408164315,1.3377031894553382,0.832720355299161,5.0,0.2561643671022469,0.23257805521234304
S4,8,0,10.0,0.0,0.0,0.0,0.0,0.0,2.0852370190383764,1.8457837213430859
S4,8,2,10.0000000001,0.0,1e-10,0.0,0.3459445915780584,1.6867062531988228,0.31950433149571494,0.25333341436198453
S4,8,4,0.5,0.3803625456756167,0.0,1e-10,0.5120612661132001,2.3074839666365823,0.16609925659723995,0.2011958672563995
S4,8,6,0.5259701235176328,0.4200391848677525,0.0,1.4593708852797913,0.5381543385932889,2.348811250674083,0.15844686144314782,0.20619324837931427
S4,9,0,10.0,0.0,0.0,0.0,0.0,0.0,1.8457837213430859,2.0852370190383764
S4,9,2,10.0000000001,0.0,1e-10,1e-10,0.32520289588477086,1.5051037240192469,0.23794067880138026,0.43489413522624953
S4,9,4,0.5,0.27700497600448715,1e-10,0.0,0.40583555721668046,1.832203724835636,0.18787306464314857,0.32326435459926617
S4,9,6,0.5,0.2785708330452893,0.05037598571497244,0.0,0.4060000833923219,1.8348978776396798,0.18778631151546338,0.3233056746972975
